push_count,avg_interval_seconds,interval_variance,geo_velocity_km,device_mismatch,time_of_day_deviation,label
10,37.46009757104954,7.184593278320354,438.7876309755348,1,4.803039188588646,1
7,56.74842701030385,42.70423972019914,0.26040155227300227,0,3.274966861667199,0
2,36.374606993081585,15.81495598007729,0.26040155227300227,0,1.2116485913194466,0
3,37.274529320279626,18.065715974268656,244.41682268222806,1,8.599147466688851,1
0,27.491820924321445,13.829757026054857,0.26040155227300227,0,0.28736178508775345,0
3,52.06473247223964,37.54437631857098,0.26040155227300227,0,0.039922888676853896,0
4,29.10285255291347,21.872812564923535,0.26040155227300227,0,2.2208569957938584,0
2,13.544936096727206,14.481787751260711,0.26040155227300227,0,0.9787706849546387,0
1,41.44266392475821,17.600145194384268,0.26040155227300227,0,0.3723045202669477,0
1,47.52829463403774,24.348731029315843,0.26040155227300227,0,1.6069391943657052,0
2,68.29018737437075,25.008139715420306,236.29945058861833,0,1.4899617282630027,0
3,57.51227734105951,46.92097413322359,0.26040155227300227,0,2.69597435487465,0
2,50.530308344734124,24.911685460543413,0.26040155227300227,0,3.2707096650879133,0
2,18.975599767644862,20.780038067810082,236.29945058861833,0,1.3748478973945972,0
3,52.85803614537634,2.1103225569623483,236.29945058861833,0,1.7221922271520624,0
0,22.82071014420579,46.896521439824625,0.26040155227300227,0,2.6126843793820322,0
1,41.33482361944186,10.898898363405735,0.26040155227300227,0,1.419633163650562,0
6,80.15173199424105,40.20013890254063,0.26040155227300227,0,1.847202527852204,0
5,33.87674251083918,41.76193542938884,0.26040155227300227,0,1.3674563175356649,0
0,58.457542311164445,6.301911694533242,0.26040155227300227,1,3.472798954985511,0
1,28.62102634068587,33.45293327287354,0.26040155227300227,0,1.6846409918622913,0
3,37.121016070058786,18.73398343432862,236.29945058861833,0,0.40893178175779266,0
5,3.235567621490766,36.02512022591023,0.26040155227300227,0,1.1306391882584612,0
0,83.11891659546157,19.08311411599431,0.26040155227300227,0,1.291416592341589,0
3,3.9018318537687406,46.758309948782355,236.29945058861833,0,0.7931127608898773,0
3,57.469796835109406,5.10745374243303,0.26040155227300227,0,0.7568246617485452,0
5,48.84814531413361,40.897028367144465,0.26040155227300227,1,1.6755339040443624,0
2,8.628406102329528,22.393153711687116,0.26040155227300227,0,2.473590982781763,0
0,32.67382035378882,55.94601784586253,0.26040155227300227,1,1.0104379686935736,0
9,17.445084053464935,10.603400788422547,951.3101867764454,1,3.681531597463481,1
0,4.734553677704113,11.81539039981605,0.26040155227300227,0,3.0503172556836695,0
7,29.85478564614099,33.818991634505004,0.26040155227300227,0,2.740560701572502,0
3,70.04672019054757,4.915880966076845,0.26040155227300227,1,0.14087440417381392,0
2,34.60077525455159,45.31909234254958,0.26040155227300227,0,1.8696775506698597,0
3,65.26978207601012,45.0361914533702,236.29945058861833,0,1.5921258610318225,0
2,56.134409174908434,6.574076603621441,0.26040155227300227,1,1.4353987906030719,0
3,35.00108151809128,21.307220118836256,0.26040155227300227,0,1.8138087754794454,0
1,27.811939437605982,30.469976664404296,0.26040155227300227,0,2.464067842595956,0
1,31.837879432743915,9.127179746598722,236.29945058861833,0,1.8821445166102735,0
0,30.4102341560955,40.29434183839064,0.26040155227300227,0,1.5168140723295098,0
1,58.30655999789244,24.320031408098938,0.26040155227300227,0,2.689531532107186,0
3,58.00005701687982,19.20162537437601,0.26040155227300227,0,0.7962152878905416,0
0,57.525541462110596,44.91921934147257,236.29945058861833,0,1.5004588675521104,0
2,51.42907360425404,40.077540772078905,236.29945058861833,0,1.2707088912118512,0
3,65.14700222517195,6.597519067161969,0.26040155227300227,0,2.262702125850933,0
2,15.5366844904188,37.722127571162034,0.26040155227300227,0,3.0408929470445374,0
3,41.015646790376564,31.952632321200202,0.26040155227300227,0,0.4677194760352896,0
5,3.1410756139583498,18.663913468184116,0.26040155227300227,1,1.8894384018068286,0
2,90.58457381900743,31.562636951544793,0.26040155227300227,0,0.9456893614584674,0
1,78.41370110535584,39.80064142027348,236.29945058861833,0,0.21621755976019563,0
3,8.081915407724104,45.71724228650439,0.26040155227300227,1,1.475850059076538,0
4,55.2231835224545,25.212179870726438,0.26040155227300227,0,2.804146158454172,0
1,70.87039070874923,25.846077203749715,0.26040155227300227,0,0.7055518747521473,0
1,25.00964465557653,8.12877416779218,236.29945058861833,0,0.799727155132222,0
3,28.901420801871435,12.951036403756987,236.29945058861833,0,0.3099264675944302,0
5,64.5189000597026,27.954746673861308,0.26040155227300227,1,1.5984839007656486,0
2,32.42640407649115,33.945887547463954,0.26040155227300227,0,1.3292914634712694,0
3,21.403831110533662,28.47999999129493,0.26040155227300227,0,2.3561108433527327,0
1,37.266270699960394,35.80815187437206,0.26040155227300227,0,1.4418536305162868,0
1,29.034170878863442,14.876985036109108,0.26040155227300227,0,0.5144521595340312,0
6,84.67523199690199,21.414337297576484,0.26040155227300227,0,0.5155554169826035,0
2,84.69788581347728,1.2913114555370093,236.29945058861833,0,0.7474926766493764,0
2,15.294097837249975,15.11310498688686,236.29945058861833,0,1.3189994444878985,0
10,63.23037957326967,14.330243789161173,236.29945058861833,0,1.8915831563983776,0
1,47.080325906802855,23.57880140582051,236.29945058861833,1,2.6013289115823577,0
4,0.362443267368981,11.754384002563242,0.26040155227300227,1,2.8523252900227516,0
6,41.130608151580674,10.581667125987007,236.29945058861833,0,1.2740094315563826,0
2,0.3196931086737109,2.213765585878967,236.29945058861833,0,1.764735073130307,0
0,51.14315710896473,25.66703890795454,236.29945058861833,0,2.264442645852771,0
2,37.61959030439425,36.44655726050356,0.26040155227300227,0,2.257405271380181,0
1,54.00388261544411,24.740156160297158,0.26040155227300227,0,0.8562213475020171,0
2,63.9468090483186,22.132541002907928,0.26040155227300227,0,2.1151262058377203,0
4,45.30617352433356,29.27594983824953,0.26040155227300227,0,0.8828379336076786,0
1,53.025529063635965,11.997661093536255,0.26040155227300227,1,1.1922087036788773,0
3,82.94103927640629,13.803851987123824,0.26040155227300227,1,0.5190995517947642,0
0,87.24799586267054,19.660849194981473,0.26040155227300227,0,3.5462961419768018,0
1,52.73308746800545,18.828889137267787,0.26040155227300227,0,2.30782441998274,0
2,11.372534613436443,20.73510693378225,236.29945058861833,0,1.1750129882141676,0
4,50.360873858212095,42.49984271361748,0.26040155227300227,1,2.8194366852516097,0
4,23.203409810866788,6.469838592172557,0.26040155227300227,0,3.8542685259908476,0
0,20.48762708114404,10.988363367107542,0.26040155227300227,1,2.3189720874452404,0
0,33.8123443159288,22.717886715598578,0.26040155227300227,0,1.7835615734134662,0
1,54.825569582618144,22.55761370542846,236.29945058861833,1,1.6662074191488445,0
1,13.347441658721884,40.87957485267804,0.26040155227300227,1,3.181700207200464,0
1,63.67267256990597,29.973906908904553,0.26040155227300227,0,4.1223320062576825,0
0,18.302928211494322,5.605754300119731,0.26040155227300227,0,0.8539176638608403,0
0,92.08010920827253,7.483572984854405,236.29945058861833,1,0.8038731506279616,0
2,16.860456519352233,23.904222096353017,236.29945058861833,0,1.3189642150205605,0
22,1.0420750442263476,1.7989739167460588,980.7525259752844,1,4.469794950166392,1
4,34.821511045590285,42.12939273977523,0.26040155227300227,1,2.1070976626905646,0
1,59.295073023340045,11.112012798965536,0.26040155227300227,0,2.574376134348464,0
5,82.03044240060964,9.135010811326902,0.26040155227300227,1,1.6051267378184786,0
3,30.825020808073823,38.77554283818774,0.26040155227300227,1,1.4980854328178417,0
2,76.41876243866457,26.072200305425255,0.26040155227300227,0,0.6771721976485615,0
25,4.4152739289142815,3.5701767966090596,955.198790125874,1,6.987767291729931,1
2,65.14288211941705,10.68978076590975,0.26040155227300227,0,1.539374083650299,0
4,48.80957257003534,21.701367509531444,50.940020317787905,1,10.669232713647755,1
18,4.455799855673858,1.341399815525143,1803.9458085293063,1,8.744506399210744,1
2,16.29095435880307,22.514790930865548,236.29945058861833,0,0.6733461899517859,0
4,6.9751697765730185,22.542985746920028,0.26040155227300227,0,1.7702959741227158,0
1,54.64977027548359,7.886703326707398,0.26040155227300227,0,2.793745483616508,0
1,60.76327040813688,29.517759501955844,0.26040155227300227,0,1.1212264248376234,0
1,68.58050953689082,26.602087482687473,236.29945058861833,0,1.8543274836003047,0
3,42.01476053209181,6.763250991746833,0.26040155227300227,0,2.38070864373921,0
3,14.11951073411753,12.87368095678616,0.26040155227300227,0,3.8929828447818617,0
2,26.210397985885248,34.77619327959623,0.26040155227300227,0,0.8911732011186514,0
3,57.533318110359126,22.512692998166454,0.26040155227300227,0,2.42289586884863,0
3,48.208152101460044,41.165969964884866,0.26040155227300227,0,0.15010972617775287,0
3,51.96389450916234,9.630008411958777,0.26040155227300227,0,0.5459221408456629,0
2,40.98717869771029,22.72132580091926,0.26040155227300227,0,1.8384429050194706,0
2,34.10878752169539,30.78977424400278,236.29945058861833,0,1.1764969128794507,0
0,32.617976279014144,28.86816226935453,0.26040155227300227,1,0.9487860088523286,0
3,70.57313758381736,26.364669089567705,0.26040155227300227,0,2.114277745640735,0
2,76.70176501988081,31.345849401203683,0.26040155227300227,0,1.180492659133937,0
3,27.22774553335531,40.16201229871557,0.26040155227300227,0,1.9540414831622712,0
1,13.109765992790571,17.878785319110527,0.26040155227300227,0,2.43013166270086,0
8,40.81783307122219,21.312741441661416,0.26040155227300227,1,1.2496333935143884,0
2,34.53357354109133,46.08944613634063,0.26040155227300227,0,0.491288260337426,0
5,28.61856870017711,15.022102752757002,458.4083384292559,1,9.404275204148018,1
2,44.691795044116965,31.95131548276722,0.26040155227300227,1,1.4263828414488513,0
2,32.08465355038051,20.469816695166056,0.26040155227300227,1,1.574361061083932,0
2,65.10336604790635,24.058099540368175,236.29945058861833,0,3.0223262387347374,0
2,31.061923468918156,12.510496668461338,0.26040155227300227,0,1.9205331799700402,0
1,48.20487704440312,34.62661865041655,0.26040155227300227,1,1.313280071160579,0
1,48.36314349237283,24.273885224410456,0.26040155227300227,0,0.8350834067298167,0
6,25.251278577505133,11.008680204897608,0.26040155227300227,0,1.702732611196983,0
1,29.593680144334385,20.429944130307977,236.29945058861833,0,4.3279036959685655,0
2,52.338170816132546,41.44360042063008,0.26040155227300227,0,1.696143588749585,0
1,23.760991158131493,23.380040268863702,0.26040155227300227,0,0.11085942069512411,0
3,18.064039524236623,3.4727595638143143,236.29945058861833,0,0.7251495869051131,0
4,31.761811463658656,8.542261923811338,236.29945058861833,1,0.6725657773470943,0
7,58.15612610598997,2.40919152597694,0.26040155227300227,0,2.3294919398163008,0
2,77.02915544027942,32.149517285833504,0.26040155227300227,0,2.24870262542518,0
9,28.811568905313084,10.705929986001031,990.7732056332028,1,6.896402090702187,1
1,29.61667390077706,8.02456541821652,0.26040155227300227,0,1.4605802095483027,0
0,72.53319529084243,34.03174615430745,236.29945058861833,0,2.651688133778239,0
29,3.634121302520312,3.94280859030688,2473.7464196927076,1,9.814083758023848,1
7,59.39585400511207,40.121987378605894,236.29945058861833,0,1.4631218056946866,0
2,67.24194100216928,24.402575291629553,0.26040155227300227,0,1.5431063708487134,0
0,25.615774706072372,6.821041905946107,0.26040155227300227,1,0.45237068445025597,0
1,46.127608737743515,10.14478552663537,236.29945058861833,0,2.2968239862864985,0
1,15.135258824453228,1.4925804422706683,236.29945058861833,0,0.9367190598532023,0
9,21.378982904576134,13.678504646048884,719.6343062369244,1,6.910227229759862,1
8,18.099610045928614,13.885691548545612,872.4150845752929,1,7.885502609571238,1
1,39.19218695095425,25.51145905149179,0.26040155227300227,0,3.026703985192654,0
4,40.4968402505874,11.503758454354223,0.26040155227300227,1,2.2705439267548115,0
3,79.47145933237779,23.388563680592917,0.26040155227300227,0,0.6344068206770909,0
2,54.430220409328314,7.434853523849194,0.26040155227300227,0,2.036542643432549,0
0,23.71320303116582,20.768316382218323,0.26040155227300227,0,3.1794838538523686,0
3,50.49532132657156,0.5103976891663642,0.26040155227300227,0,0.5331781021071642,0
3,56.538595949927426,30.522631605352768,0.26040155227300227,1,1.8654394387103446,0
2,6.464750700074198,32.16626920178699,0.26040155227300227,0,1.2569781969579097,0
3,55.09276433636227,8.98736823828899,0.26040155227300227,0,0.9071060313072755,0
1,24.773059424665018,15.332436634260308,0.26040155227300227,0,3.0543712258572486,0
5,42.01002062595498,41.06643258673827,0.26040155227300227,0,1.045080771675987,0
1,31.34871549757428,25.35941837552328,0.26040155227300227,0,1.6649433962411169,0
1,25.277961616611147,29.623884043962168,0.26040155227300227,1,0.295777462641581,0
1,47.416347917185995,19.290925669332637,0.26040155227300227,0,2.8757628058263585,0
0,57.00761553853778,21.28569774083119,0.26040155227300227,0,0.546474359454365,0
0,52.735133120991804,16.924118563419434,0.26040155227300227,0,1.008471620563278,0
1,96.42570622428144,24.57322881532818,0.26040155227300227,0,1.5175309977815599,0
3,34.77330415761538,28.212555169799604,236.29945058861833,0,2.552349082079432,0
1,27.277047087932527,18.068621538874503,236.29945058861833,0,2.1652981085397944,0
1,39.44658033128504,36.747220316311044,0.26040155227300227,0,1.7588267317042394,0
1,25.407665289472135,14.081945482869717,0.26040155227300227,0,0.9983007523606098,0
5,59.19893581916459,20.564185318513527,0.26040155227300227,0,1.63722677938684,0
0,33.864596790755684,35.64841533339866,0.26040155227300227,0,0.17279772289932072,0
8,27.016729110393214,10.388225085233035,2218.515569817718,1,3.0620460155583484,1
3,38.03330137793559,21.6866248904087,236.29945058861833,0,3.444323692852549,0
1,52.11284714716175,0.7015911761147109,0.26040155227300227,0,0.23938819681317391,0
2,64.31953666149145,20.075000577814514,0.26040155227300227,0,0.6446322388740634,0
2,72.44483379761544,22.62318138209073,0.26040155227300227,0,2.5365802473306656,0
2,44.441301235882754,17.113697565802852,0.26040155227300227,0,1.2531671388882493,0
2,7.01452134155798,37.003394482413285,0.26040155227300227,0,0.7582150195763376,0
6,49.580977394974994,3.8910663771110983,0.26040155227300227,0,0.1682333561945224,0
2,73.41441760360325,17.355833426712564,236.29945058861833,0,1.2299935450607016,0
3,26.141602241898397,34.29129817515372,236.29945058861833,0,2.6962949761116426,0
0,15.644442951329182,43.609455821501825,0.26040155227300227,0,1.5476280029828196,0
3,29.29060060226799,13.524714501026544,236.29945058861833,0,2.723593392865209,0
1,24.42822317150895,12.019360890641437,0.26040155227300227,0,1.6153582781633542,0
2,14.813615445385707,4.617231849046274,0.26040155227300227,0,0.9452817037884204,0
2,31.351951692424635,2.4104798160087206,0.26040155227300227,0,1.0220241844834548,0
0,12.861120820203638,31.18190666599937,0.26040155227300227,0,1.851517369408206,0
5,0.14859941952383338,1.2281601685870314,0.26040155227300227,0,1.5276181043161061,0
1,48.7093819321774,21.139207040919732,0.26040155227300227,0,1.3116811305719538,0
4,37.77850360420444,22.313631147633224,3553.181979792037,1,8.75945241355468,1
5,9.045196595335653,9.313543933486201,0.26040155227300227,0,0.17084782559990397,0
2,34.00327593977951,5.359112211972153,236.29945058861833,0,0.20275276081337412,0
1,25.061052678163357,2.0923628512806545,0.26040155227300227,0,1.7667673165584774,0
3,49.18300208924632,8.576402127584004,0.26040155227300227,0,1.172634392720788,0
4,43.64953142578777,52.332044719424516,0.26040155227300227,0,2.217249945696425,0
1,69.29423672244943,29.206704026459736,236.29945058861833,0,3.1565390981571877,0
1,10.202864469311976,42.523923477486704,0.26040155227300227,0,1.4475397740870195,0
2,73.21222220972874,0.9527027359685292,0.26040155227300227,1,1.211549277670285,0
5,44.975042351435555,12.332693337305233,3198.0479769480867,1,9.181967145747796,1
7,34.15318444188138,14.666781979085178,0.26040155227300227,0,0.07873956523600945,0
2,44.132943523850166,20.23695039238379,0.26040155227300227,1,1.8831025150510576,0
3,25.30122608493612,5.087629706778248,0.26040155227300227,0,3.0865026510584457,0
5,9.222562685407503,32.62734750559683,236.29945058861833,0,1.694446853307966,0
0,56.87316672662273,0.14229795768321551,0.26040155227300227,0,1.4709897482759495,0
1,30.336717739142717,37.93432728815435,236.29945058861833,0,3.1829232598007318,0
4,91.1391356344819,23.105908760446024,0.26040155227300227,0,2.740303132207659,0
1,57.23756510101671,3.952055057717498,236.29945058861833,0,2.855233397992233,0
3,25.066378756612206,26.19471878623006,236.29945058861833,0,0.12763768013977028,0
3,77.38178084583365,24.331117798960896,0.26040155227300227,0,1.338062838439543,0
4,53.536691245847166,60.31661986258142,0.26040155227300227,0,0.7741026432711411,0
5,26.00013679413044,11.158333674953441,0.26040155227300227,0,1.007039137942141,0
4,58.700715302198155,22.85722803624756,0.26040155227300227,0,2.5253379672068004,0
2,34.49013938603423,0.55769773231291,0.26040155227300227,0,0.7101786965566879,0
1,63.37112982823643,28.828129605341154,0.26040155227300227,0,1.4550626432318556,0
1,128.3817047452036,11.007655564528614,236.29945058861833,0,1.9568190563216257,0
5,64.74263102046993,5.580679605779354,0.26040155227300227,0,3.716976144453503,0
1,70.67697344903699,8.433103545164691,0.26040155227300227,0,1.829669516934145,0
1,39.03791739168349,28.34631978235432,236.29945058861833,0,2.1671152805591274,0
1,18.60386551071683,3.3034139345833395,0.26040155227300227,0,1.9212077261187481,0
1,47.143042165777324,55.56962066021875,0.26040155227300227,0,3.242563199636157,0
2,82.22912658398752,32.619424761734805,0.26040155227300227,0,2.3631869917713377,0
4,36.119224328618074,0.19646876116049228,236.29945058861833,0,3.6387097384311513,0
4,69.00805547664241,37.99105464312977,0.26040155227300227,0,1.5145842572598485,0
3,21.97752422040725,40.09268715368698,0.26040155227300227,0,2.053963156208934,0
1,33.69009185636174,21.42178919061917,0.26040155227300227,0,0.3673616783369549,0
1,48.74172277311729,32.56802581209823,0.26040155227300227,0,2.792946817439546,0
3,29.9721963237603,0.5555154509503808,0.26040155227300227,1,2.3116351595012605,0
0,83.3536392512791,11.92022069393279,236.29945058861833,0,1.543475940109779,0
0,16.993895102447112,24.738226720238547,0.26040155227300227,0,1.8813209315540016,0
3,19.082244672414163,23.61642714362653,0.26040155227300227,0,2.337384984139204,0
2,28.091350188145576,17.38209450230678,0.26040155227300227,0,3.0895336236274744,0
2,65.0356318886833,29.24025078821692,0.26040155227300227,0,2.1727756026476577,0
1,30.70712386695619,23.67058996084282,236.29945058861833,0,0.029479290601109653,0
2,16.139401244002336,3.6355473490070374,0.26040155227300227,0,0.5168204503366797,0
1,78.65034557315872,31.551685983260956,0.26040155227300227,0,2.3292763786454063,0
2,51.63575940161415,13.119351000484603,0.26040155227300227,0,3.5820684166152397,0
3,33.74227516288092,22.65117134051744,0.26040155227300227,0,0.7981296748736777,0
1,84.1468636898091,20.69400571539545,0.26040155227300227,0,1.4942829167400538,0
1,55.253548917129145,33.93607151666088,236.29945058861833,0,1.5910716911550742,0
2,55.11870357270746,51.29583438927358,236.29945058861833,0,1.2035559066393775,0
3,29.38256584260661,36.8798325866849,236.29945058861833,0,2.319316963067079,0
3,53.23173313520374,57.714576430691295,0.26040155227300227,0,0.5826149649934882,0
1,23.938155161585165,4.376033915663193,236.29945058861833,1,2.76898173311899,0
3,48.25107657291562,51.15981781047586,0.26040155227300227,0,1.3790917836781216,0
2,26.263550678454262,25.718208115772256,0.26040155227300227,0,0.7154784427054626,0
1,38.45363224595281,27.455387436528053,236.29945058861833,0,1.6811397788483697,0
3,84.44620333093718,6.89904995750868,0.26040155227300227,0,1.1367887635161031,0
2,42.164087584502305,9.894873685749781,0.26040155227300227,0,3.75207753891242,0
2,45.94451499493748,21.097680717572263,0.26040155227300227,0,3.130264608907178,0
6,43.835820291663104,28.68084456865668,0.26040155227300227,0,0.10728653356337747,0
4,33.36931809195411,16.2457439548155,0.26040155227300227,0,3.392422704645777,0
1,56.90087021991068,19.241896108246905,0.26040155227300227,0,0.46421986196625875,0
1,43.85638278100873,20.61373112726899,0.26040155227300227,0,1.9064955397778938,0
3,31.662868496353838,25.755143437349712,0.26040155227300227,0,1.9537183198095667,0
0,25.487639453236632,16.82531667506381,0.26040155227300227,0,1.0731887938705562,0
1,23.833960258096543,9.618893640789697,0.26040155227300227,1,0.7356138735461881,0
1,50.801629195389,1.2447826834706817,236.29945058861833,0,2.486669511403357,0
2,14.86191802150007,4.3380718919435814,0.26040155227300227,0,1.146878644379097,0
1,13.100835762133823,52.275924486356274,0.26040155227300227,0,0.029669127323574518,0
3,22.819518523648686,32.78661668890898,0.26040155227300227,0,2.465038079271394,0
1,35.89996913630263,20.928937571344544,0.26040155227300227,0,0.7684743079863634,0
1,44.53488235869409,34.345914930885044,0.26040155227300227,0,0.9609235799290108,0
16,4.271482148398018,3.3191723735912873,2270.1727785364105,1,4.639582236244781,1
1,60.35178397461975,20.16812357576513,236.29945058861833,0,0.0723670028499559,0
1,14.866042119924643,7.757737923926809,0.26040155227300227,0,1.1075004034367626,0
10,38.13151276601933,21.10121298822494,0.26040155227300227,0,2.6429470904278167,0
7,22.59065871483107,9.146105863890922,0.26040155227300227,0,1.336521330711754,0
0,54.93215056811868,27.819020520218555,0.26040155227300227,0,1.660561927831449,0
1,65.74434627860884,6.918646127123145,0.26040155227300227,0,0.524342923609466,0
1,4.600680281392535,29.40130149980899,0.26040155227300227,0,0.7180863343358478,0
3,40.94164534934465,12.849569695481009,0.26040155227300227,0,3.2364805786808093,0
1,23.660046143504488,10.003794340078725,236.29945058861833,0,1.2894071946540122,0
1,32.709127160353866,38.5696061816816,0.26040155227300227,1,1.136966466335034,0
0,43.30846374745041,61.473547147316964,0.26040155227300227,0,1.5711879757806055,0
0,67.82070402715405,4.223486787312805,0.26040155227300227,0,1.5959971384676426,0
5,14.477812004649707,8.660820787538743,0.26040155227300227,0,1.6043503515158233,0
4,25.760782139882874,3.5011274517386113,0.26040155227300227,0,2.2814576887905686,0
3,50.38507773334864,22.13091058967428,0.26040155227300227,0,0.7235839792831693,0
6,7.289382419370796,27.340642951567304,0.26040155227300227,0,2.5524901876477673,0
0,62.857758239994865,8.208967130870121,0.26040155227300227,0,1.709295108418252,0
0,69.44528853545569,16.01585585589688,0.26040155227300227,1,3.2823684209686537,1
1,85.10868584484432,0.9634741740202521,236.29945058861833,0,0.30390444970944297,0
1,18.12716764152355,19.55718709039251,0.26040155227300227,0,2.5787317663447826,0
1,31.709735184283247,22.53747460563975,0.26040155227300227,1,2.695787946805949,0
3,26.962130547850812,19.012525363310044,0.26040155227300227,0,1.0540658471041886,0
1,40.032972110790034,42.873064568891806,236.29945058861833,0,1.566606562865237,0
7,23.01507941965753,3.9342179354702402,236.29945058861833,0,0.8737098077437885,0
1,4.15119770895577,16.973343912841454,0.26040155227300227,0,1.6495237424917402,0
1,49.552077830931246,44.05514613634486,0.26040155227300227,0,4.395243022347814,0
2,36.72255025232402,30.002509481681358,0.26040155227300227,1,2.447200037116777,0
7,48.60594830592576,33.74463659755189,0.26040155227300227,0,2.972744231540201,0
3,31.87875870377018,18.043803239641136,0.26040155227300227,0,3.3611432799262335,0
15,1.6607312658341051,1.115241689793584,1559.263769232101,1,7.2289156498240255,1
1,27.12176071351828,18.728078605158533,236.29945058861833,0,1.0699956733889335,0
2,50.14222293440273,17.798894334451486,236.29945058861833,0,0.34857575083809533,0
3,19.530485582591677,35.90259400297206,0.26040155227300227,1,1.4152541583205067,0
0,20.442693919064244,19.534264473486648,0.26040155227300227,0,1.5574328475884707,0
3,50.41213391219614,24.893272524438615,0.26040155227300227,0,2.1165529766234124,0
0,21.32536801325964,13.952751420421926,0.26040155227300227,0,2.821428845013341,0
4,47.15235929489647,9.079716417341409,0.26040155227300227,0,1.5736422923682496,0
3,13.86628218984665,28.100044233860825,0.26040155227300227,0,2.736394165948516,0
1,56.7529670697392,62.35595411418334,0.26040155227300227,0,1.13935184442269,0
1,1.564716330731585,36.26516045492325,0.26040155227300227,0,4.312232342866986,0
2,32.69958172298888,29.586961862612142,236.29945058861833,0,0.2015706525361145,0
1,36.284186980942344,10.662935648316784,0.26040155227300227,0,0.6825182405457659,0
2,98.28024395018329,38.67328366603273,236.29945058861833,0,0.978139841896688,0
2,66.1311366484282,1.7742646841583216,0.26040155227300227,0,2.071583287760501,0
3,38.9026615092652,53.97534613735311,236.29945058861833,0,0.9373798517362463,0
3,29.484316518281904,9.549408522795531,0.26040155227300227,0,1.9298803147302948,0
2,13.4110013849279,31.0317098709259,236.29945058861833,0,2.49173489604273,0
1,75.73454484507863,24.086799519387657,236.29945058861833,0,1.8447914546193955,0
4,40.55850452175281,7.165038973659001,0.26040155227300227,0,1.670162640270107,0
